24234KBFI BFI20180401000012104/01/18 00:00:31  5-MIN KBFI 010800Z VRB04KT 10SM BKN017 BKN050 OVC060 08/06 A3008 -120 82 -900 VRB/04 RMK AO2 T00830056
24234KBFI BFI20180401000512104/01/18 00:05:31  5-MIN KBFI 010805Z 16004KT 10SM BKN017 BKN050 OVC060 08/05 A3008 -120 79 -900 150/04 RMK AO2 T00830050
24234KBFI BFI20180401001012104/01/18 00:10:31  5-MIN KBFI 010810Z 17007KT 10SM BKN017 BKN050 OVC060 08/05 A3008 -120 79 -900 150/07 RMK AO2 T00830050
24234KBFI BFI20180401001512104/01/18 00:15:31  5-MIN KBFI 010815Z 17005KT 10SM BKN017 BKN050 OVC060 08/04 A3008 -120 76 -900 150/05 RMK AO2 T00830044
24234KBFI BFI20180401002012104/01/18 00:20:31  5-MIN KBFI 010820Z VRB04KT 10SM BKN017 BKN050 OVC060 08/04 A3008 -120 76 -900 VRB/04 RMK AO2 T00830044
24234KBFI BFI20180401002512104/01/18 00:25:31  5-MIN KBFI 010825Z VRB04KT 10SM BKN017 BKN050 OVC060 08/04 A3008 -120 73 -900 VRB/04 RMK AO2 T00830039
24234KBFI BFI20180401003012104/01/18 00:30:31  5-MIN KBFI 010830Z 17005KT 10SM BKN017 BKN050 OVC060 08/04 A3008 -120 73 -900 150/05 RMK AO2 T00830039
24234KBFI BFI20180401003512104/01/18 00:35:31  5-MIN KBFI 010835Z 19005KT 10SM BKN017 BKN050 OVC060 08/04 A3008 -120 73 -900 180/05 RMK AO2 T00830039
24234KBFI BFI20180401004012104/01/18 00:40:31  5-MIN KBFI 010840Z 15004KT 10SM BKN017 BKN050 OVC060 08/04 A3008 -120 73 -900 130/04 RMK AO2 T00830039
24234KBFI BFI20180401004512104/01/18 00:45:31  5-MIN KBFI 010845Z 17006KT 10SM BKN017 BKN050 OVC060 08/03 A3008 -120 73 -900 160/06 RMK AO2 T00780033
24234KBFI BFI20180401005013404/01/18 00:50:31  5-MIN KBFI 010850Z 16006KT 10SM BKN017 BKN050 OVC060 08/03 A3008 -120 73 -900 140/06 RMK AO2 SLP184 T00780033 58003
24234KBFI BFI20180401005510704/01/18 00:55:31  5-MIN KBFI 010855Z 20005KT 10SM OVC042 08/03 A3007 -110 73 -900 180/05 RMK AO2 T00780033
24234KBFI BFI20180401010010704/01/18 01:00:31  5-MIN KBFI 010900Z 17006KT 10SM OVC042 08/03 A3007 -110 73 -900 160/06 RMK AO2 T00780033
24234KBFI BFI20180401010510704/01/18 01:05:31  5-MIN KBFI 010905Z 17006KT 10SM OVC044 08/03 A3007 -110 73 -900 150/06 RMK AO2 T00780033
24234KBFI BFI20180401011011404/01/18 01:10:31  5-MIN KBFI 010910Z 18007KT 10SM BKN044 OVC110 08/03 A3007 -110 73 -900 170/07 RMK AO2 T00780033
24234KBFI BFI20180401011511404/01/18 01:15:31  5-MIN KBFI 010915Z VRB04KT 10SM BKN044 OVC110 08/03 A3007 -110 73 -900 VRB/04 RMK AO2 T00780033
24234KBFI BFI20180401012010704/01/18 01:20:31  5-MIN KBFI 010920Z 22008KT 10SM OVC044 08/03 A3007 -110 73 -900 200/08 RMK AO2 T00780033
24234KBFI BFI20180401012510704/01/18 01:25:31  5-MIN KBFI 010925Z 20008KT 10SM OVC044 08/03 A3007 -110 73 -900 190/08 RMK AO2 T00780033
24234KBFI BFI20180401013011404/01/18 01:30:31  5-MIN KBFI 010930Z 20010KT 10SM BKN043 OVC090 08/03 A3007 -110 70 -900 190/10 RMK AO2 T00780028
24234KBFI BFI20180401013512704/01/18 01:35:31  5-MIN KBFI 010935Z 19009G14KT 10SM SCT041 BKN049 OVC090 08/03 A3007 -110 70 -900 170/09G14 RMK AO2 T00780028
24234KBFI BFI20180401014013004/01/18 01:40:31  5-MIN KBFI 010940Z 20007KT 160V240 10SM SCT041 OVC090 08/03 A3006 -100 70 -900 190/07 140V220 RMK AO2 T00780028
24234KBFI BFI20180401014511404/01/18 01:45:31  5-MIN KBFI 010945Z 19008KT 10SM SCT041 OVC090 08/03 A3006 -100 70 -900 180/08 RMK AO2 T00780028
24234KBFI BFI20180401015012104/01/18 01:50:31  5-MIN KBFI 010950Z 18008KT 10SM FEW041 OVC090 08/03 A3005 -100 70 -900 160/08 RMK AO2 SLP177 T00780028
24234KBFI BFI20180401015512204/01/18 01:55:31  5-MIN KBFI 010955Z 18007KT 150V220 10SM OVC090 08/03 A3005 -90 70 -900 170/07 130V200 RMK AO2 T00780028
24234KBFI BFI20180401020011304/01/18 02:00:31  5-MIN KBFI 011000Z 20010G16KT 10SM OVC090 08/03 A3006 -100 70 -900 180/10G16 RMK AO2 T00780028
24234KBFI BFI20180401020512004/01/18 02:05:31  5-MIN KBFI 011005Z 20009G16KT 10SM BKN090 OVC110 08/03 A3006 -100 70 -900 180/09G16 RMK AO2 T00780028
24234KBFI BFI20180401021010704/01/18 02:10:31  5-MIN KBFI 011010Z VRB05KT 10SM OVC100 08/03 A3006 -100 70 -900 VRB/05 RMK AO2 T00780028
24234KBFI BFI20180401021511304/01/18 02:15:31  5-MIN KBFI 011015Z 18010G14KT 10SM OVC100 08/03 A3006 -100 70 -900 170/10G14 RMK AO2 T00780028
24234KBFI BFI20180401022012904/01/18 02:20:31  5-MIN KBFI 011020Z 19008G14KT 150V220 10SM OVC095 08/03 A3005 -100 70 -900 180/08G14 130V200 RMK AO2 T00780028
24234KBFI BFI20180401022511204/01/18 02:25:31  5-MIN KBFI 011025Z 20013G18KT 10SM OVC095 08/03 A3005 -90 70 -900 180/13G18 RMK AO2 T00780028
24234KBFI BFI20180401023011204/01/18 02:30:31  5-MIN KBFI 011030Z 20005G18KT 10SM OVC095 08/03 A3005 -90 70 -900 180/05G18 RMK AO2 T00780028
24234KBFI BFI20180401023510604/01/18 02:35:31  5-MIN KBFI 011035Z 19009KT 10SM OVC095 08/03 A3005 -90 70 -900 170/09 RMK AO2 T00780028
24234KBFI BFI20180401024010604/01/18 02:40:31  5-MIN KBFI 011040Z 18007KT 10SM OVC090 08/02 A3005 -90 68 -900 170/07 RMK AO2 T00780022
24234KBFI BFI20180401024511404/01/18 02:45:31  5-MIN KBFI 011045Z 20008KT 10SM FEW027 OVC090 08/02 A3005 -100 68 -900 180/08 RMK AO2 T00780022
24234KBFI BFI20180401025012604/01/18 02:50:31  5-MIN KBFI 011050Z 18006G14KT 10SM SCT027 OVC090 08/03 A3005 -90 70 -900 170/06G14 RMK AO2 SLP176 T00780028
24234KBFI BFI20180401025511304/01/18 02:55:31  5-MIN KBFI 011055Z 19007KT 10SM BKN027 OVC090 08/03 A3005 -90 70 -900 170/07 RMK AO2 T00780028
24234KBFI BFI20180401030011304/01/18 03:00:31  5-MIN KBFI 011100Z 18007KT 10SM BKN027 OVC095 08/03 A3005 -90 70 -900 170/07 RMK AO2 T00780028
24234KBFI BFI20180401030511304/01/18 03:05:31  5-MIN KBFI 011105Z 17008KT 10SM BKN027 OVC095 08/03 A3005 -90 70 -900 160/08 RMK AO2 T00780028
24234KBFI BFI20180401031011304/01/18 03:10:31  5-MIN KBFI 011110Z 18008KT 10SM BKN027 OVC095 08/03 A3004 -80 70 -900 160/08 RMK AO2 T00780028
24234KBFI BFI20180401031511904/01/18 03:15:31  5-MIN KBFI 011115Z 17013G19KT 10SM BKN027 OVC090 08/03 A3003 -80 70 -900 150/13G19 RMK AO2 T00780028
24234KBFI BFI20180401032012604/01/18 03:20:31  5-MIN KBFI 011120Z 17010G19KT 10SM BKN027 BKN080 OVC100 08/03 A3004 -80 70 -900 160/10G19 RMK AO2 T00780028
24234KBFI BFI20180401032512004/01/18 03:25:31  5-MIN KBFI 011125Z 18011KT 10SM BKN027 BKN080 OVC095 08/03 A3003 -70 70 -900 160/11 RMK AO2 T00780028
24234KBFI BFI20180401033012004/01/18 03:30:31  5-MIN KBFI 011130Z 16009KT 10SM BKN027 BKN080 OVC095 08/03 A3003 -80 70 -900 150/09 RMK AO2 T00780028
24234KBFI BFI20180401033512004/01/18 03:35:31  5-MIN KBFI 011135Z 18009KT 10SM BKN027 BKN080 OVC095 08/03 A3003 -70 70 -900 160/09 RMK AO2 T00780028
24234KBFI BFI20180401034012004/01/18 03:40:31  5-MIN KBFI 011140Z 17011KT 10SM BKN027 BKN080 OVC095 08/03 A3003 -70 70 -900 160/11 RMK AO2 T00780028
24234KBFI BFI20180401034512004/01/18 03:45:31  5-MIN KBFI 011145Z 18008KT 10SM BKN027 BKN080 OVC095 07/03 A3002 -70 73 -900 160/08 RMK AO2 T00720028
24234KBFI BFI20180401035010304/01/18 03:50:31  5-MIN KBFI 011150Z 18008KT 10SM SCT027 OVC080 07/03 A3002 -70 73 -900 160/08 RMK AO2
24234KBFI BFI20180401035511304/01/18 03:55:31  5-MIN KBFI 011155Z 18008KT 10SM BKN027 OVC080 08/03 A3002 -70 70 -900 160/08 RMK AO2 T00780028
24234KBFI BFI20180401040011304/01/18 04:00:31  5-MIN KBFI 011200Z 17008KT 10SM BKN026 OVC080 07/03 A3002 -60 73 -900 150/08 RMK AO2 T00720028
24234KBFI BFI20180401040511304/01/18 04:05:31  5-MIN KBFI 011205Z 17009KT 10SM BKN026 OVC080 07/03 A3002 -60 73 -900 160/09 RMK AO2 T00720028
24234KBFI BFI20180401041010604/01/18 04:10:31  5-MIN KBFI 011210Z 18008KT 10SM OVC026 07/03 A3002 -60 73 -900 160/08 RMK AO2 T00720028
24234KBFI BFI20180401041511204/01/18 04:15:31  5-MIN KBFI 011215Z 17006G16KT 10SM OVC026 07/03 A3001 -60 73 -900 150/06G16 RMK AO2 T00720028
24234KBFI BFI20180401042011204/01/18 04:20:31  5-MIN KBFI 011220Z 17007G16KT 10SM OVC026 07/03 A3001 -60 73 -900 150/07G16 RMK AO2 T00720028
24234KBFI BFI20180401042510604/01/18 04:25:31  5-MIN KBFI 011225Z 15009KT 10SM OVC026 07/03 A3001 -60 73 -900 130/09 RMK AO2 T00720028
24234KBFI BFI20180401043010604/01/18 04:30:31  5-MIN KBFI 011230Z 17009KT 10SM OVC025 08/03 A3001 -60 70 -900 150/09 RMK AO2 T00780028
24234KBFI BFI20180401043510604/01/18 04:35:31  5-MIN KBFI 011235Z 17009KT 10SM OVC025 07/03 A3001 -50 73 -900 150/09 RMK AO2 T00720028
24234KBFI BFI20180401044010604/01/18 04:40:31  5-MIN KBFI 011240Z 17008KT 10SM OVC025 07/03 A3001 -50 73 -900 160/08 RMK AO2 T00720028
24234KBFI BFI20180401044510604/01/18 04:45:31  5-MIN KBFI 011245Z 18005KT 10SM OVC025 07/03 A3001 -60 73 -900 160/05 RMK AO2 T00720028
24234KBFI BFI20180401045011304/01/18 04:50:31  5-MIN KBFI 011250Z 18008KT 10SM OVC025 07/03 A3001 -60 73 -900 160/08 RMK AO2 SLP162 T00720028
24234KBFI BFI20180401045510604/01/18 04:55:31  5-MIN KBFI 011255Z 16010KT 10SM OVC025 07/03 A3001 -60 73 -900 140/10 RMK AO2 T00720028
24234KBFI BFI20180401050010604/01/18 05:00:31  5-MIN KBFI 011300Z 17009KT 10SM OVC025 07/03 A3001 -60 73 -900 160/09 RMK AO2 T00720028
24234KBFI BFI20180401050510604/01/18 05:05:31  5-MIN KBFI 011305Z 17009KT 10SM OVC024 08/03 A3002 -60 70 -900 150/09 RMK AO2 T00780028
24234KBFI BFI20180401051010604/01/18 05:10:31  5-MIN KBFI 011310Z 17008KT 10SM OVC024 08/03 A3001 -60 70 -900 150/08 RMK AO2 T00780028
