24234KBFI BFI20181101000012111/01/18 00:00:31  5-MIN KBFI 010800Z 13004KT 10SM OVC010 14/12 A3012 -160 90 -200 120/04 RMK AO2 RAE0754 P0000 T01390122
24234KBFI BFI20181101000512111/01/18 00:05:31  5-MIN KBFI 010805Z 12005KT 10SM OVC010 14/12 A3013 -160 90 -200 100/05 RMK AO2 RAE0754 P0000 T01390122
24234KBFI BFI20181101001012111/01/18 00:10:31  5-MIN KBFI 010810Z 14006KT 10SM OVC010 14/12 A3012 -160 90 -200 120/06 RMK AO2 RAE0754 P0000 T01390122
24234KBFI BFI20181101001512111/01/18 00:15:31  5-MIN KBFI 010815Z 16006KT 10SM OVC010 14/12 A3012 -160 90 -200 140/06 RMK AO2 RAE0754 P0000 T01390122
24234KBFI BFI20181101002012111/01/18 00:20:31  5-MIN KBFI 010820Z 16007KT 10SM OVC010 14/12 A3012 -160 90 -200 150/07 RMK AO2 RAE0754 P0000 T01390122
24234KBFI BFI20181101002512111/01/18 00:25:31  5-MIN KBFI 010825Z 18006KT 10SM OVC010 14/12 A3013 -160 86 -200 160/06 RMK AO2 RAE0754 P0000 T01440122
24234KBFI BFI20181101003012111/01/18 00:30:31  5-MIN KBFI 010830Z 18006KT 10SM OVC010 14/12 A3013 -170 86 -200 160/06 RMK AO2 RAE0754 P0000 T01440122
24234KBFI BFI20181101003512111/01/18 00:35:31  5-MIN KBFI 010835Z 17007KT 10SM OVC010 14/12 A3013 -170 86 -200 160/07 RMK AO2 RAE0754 P0000 T01440122
24234KBFI BFI20181101004012111/01/18 00:40:31  5-MIN KBFI 010840Z 17009KT 10SM OVC010 14/12 A3014 -170 86 -200 150/09 RMK AO2 RAE0754 P0000 T01440122
24234KBFI BFI20181101004512111/01/18 00:45:31  5-MIN KBFI 010845Z 17008KT 10SM OVC010 14/12 A3014 -170 86 -200 150/08 RMK AO2 RAE0754 P0000 T01440122
24234KBFI BFI20181101005014011/01/18 00:50:31  5-MIN KBFI 010850Z 16006KT 10SM OVC013 14/12 A3014 -170 86 -200 150/06 RMK AO2 RAE0754 SLP204 P0000 60001 T01440122 53005
24234KBFI BFI20181101005512611/01/18 00:55:31  5-MIN KBFI 010855Z 17009KT 10SM BKN011 OVC015 14/12 A3014 -170 86 -200 150/09 RMK AO2 CIG 009V013 T01440122
24234KBFI BFI20181101010010711/01/18 01:00:31  5-MIN KBFI 010900Z 17008KT 10SM OVC011 14/12 A3014 -170 86 -200 160/08 RMK AO2 T01440122
24234KBFI BFI20181101010511911/01/18 01:05:31  5-MIN KBFI 010905Z 15007KT 10SM OVC011 14/12 A3013 -170 86 -200 130/07 RMK AO2 CIG 009V013 T01440122
24234KBFI BFI20181101011010711/01/18 01:10:31  5-MIN KBFI 010910Z 16006KT 10SM OVC010 14/12 A3013 -170 86 -200 140/06 RMK AO2 T01440122
24234KBFI BFI20181101011510711/01/18 01:15:31  5-MIN KBFI 010915Z 15006KT 10SM OVC010 14/12 A3013 -160 86 -200 130/06 RMK AO2 T01440122
24234KBFI BFI20181101012010711/01/18 01:20:31  5-MIN KBFI 010920Z 15007KT 10SM OVC010 14/12 A3013 -160 86 -200 130/07 RMK AO2 T01440122
24234KBFI BFI20181101012510711/01/18 01:25:31  5-MIN KBFI 010925Z 14010KT 10SM OVC010 14/12 A3012 -150 86 -200 130/10 RMK AO2 T01440122
24234KBFI BFI20181101013010711/01/18 01:30:31  5-MIN KBFI 010930Z 17007KT 10SM OVC010 14/12 A3013 -170 86 -200 150/07 RMK AO2 T01440122
