24234KBFI BFI20180301000011603/01/18 00:00:31  5-MIN KBFI 010800Z 17008KT 10SM -RA OVC045 08/04 A2949 420 73 -200 160/08 RMK AO2 P0000 T00830039
24234KBFI BFI20180301000511803/01/18 00:05:31  5-MIN KBFI 010805Z 17007KT 10SM OVC045 08/04 A2949 420 73 -200 150/07 RMK AO2 RAE02 P0000 T00830039
24234KBFI BFI20180301001011803/01/18 00:10:31  5-MIN KBFI 010810Z 16007KT 10SM OVC043 08/04 A2949 420 76 -300 150/07 RMK AO2 RAE02 P0000 T00780039
24234KBFI BFI20180301001511803/01/18 00:15:31  5-MIN KBFI 010815Z 17007KT 10SM OVC041 08/04 A2950 420 76 -300 150/07 RMK AO2 RAE02 P0000 T00780039
24234KBFI BFI20180301002011803/01/18 00:20:31  5-MIN KBFI 010820Z 17008KT 10SM OVC041 08/04 A2950 420 73 -200 150/08 RMK AO2 RAE02 P0000 T00830039
24234KBFI BFI20180301002511803/01/18 00:25:31  5-MIN KBFI 010825Z 17007KT 10SM OVC039 08/04 A2950 410 73 -200 150/07 RMK AO2 RAE02 P0000 T00830039
24234KBFI BFI20180301003012503/01/18 00:30:31  5-MIN KBFI 010830Z 17008KT 10SM BKN036 OVC043 08/04 A2950 410 73 -200 150/08 RMK AO2 RAE02 P0000 T00830039
24234KBFI BFI20180301003513203/01/18 00:35:31  5-MIN KBFI 010835Z 17008KT 10SM -RA BKN034 OVC041 08/04 A2951 410 73 -200 160/08 RMK AO2 RAE02B31 P0000 T00830039
24234KBFI BFI20180301004012403/01/18 00:40:31  5-MIN KBFI 010840Z 18010KT 10SM OVC034 08/04 A2951 410 73 -200 160/10 RMK AO2 RAE02B31E40 P0000 T00830039
24234KBFI BFI20180301004513703/01/18 00:45:31  5-MIN KBFI 010845Z 19009G17KT 10SM BKN034 OVC042 08/04 A2951 400 73 -200 170/09G17 RMK AO2 RAE02B31E40 P0000 T00830039
24234KBFI BFI20180301005015603/01/18 00:50:31  5-MIN KBFI 010850Z 19007G17KT 10SM BKN034 OVC042 08/04 A2952 400 73 -200 180/07G17 RMK AO2 RAE02B31E40 SLP995 P0000 60001 T00830039 56032
24234KBFI BFI20180301005511903/01/18 00:55:31  5-MIN KBFI 010855Z 20013G19KT 10SM BKN034 OVC041 08/03 A2952 400 70 -200 180/13G19 RMK AO2 T00830033
24234KBFI BFI20180301010012603/01/18 01:00:31  5-MIN KBFI 010900Z 21013G21KT 10SM SCT025 BKN032 OVC041 08/04 A2953 390 73 -200 190/13G21 RMK AO2 T00830039
24234KBFI BFI20180301010511903/01/18 01:05:31  5-MIN KBFI 010905Z 20015G23KT 10SM SCT025 OVC033 07/04 A2953 390 79 -400 180/15G23 RMK AO2 T00720039
24234KBFI BFI20180301011014103/01/18 01:10:31  5-MIN KBFI 010910Z 23012G23KT 9SM -RA FEW016 SCT025 OVC032 07/04 A2954 380 79 -400 210/12G23 RMK AO2 RAB06 P0000 T00720039
24234KBFI BFI20180301011515703/01/18 01:15:31  5-MIN KBFI 010915Z 22008G17KT 190V250 8SM -RA FEW016 BKN028 OVC034 07/04 A2954 380 82 -400 200/08G17 170V230 RMK AO2 RAB06 P0000 T00670039
24234KBFI BFI20180301012015103/01/18 01:20:31  5-MIN KBFI 010920Z 23008KT 190V250 9SM -RA FEW016 BKN025 OVC046 07/04 A2954 380 86 -400 210/08 170V230 RMK AO2 RAB06 P0000 T00670044
24234KBFI BFI20180301012513603/01/18 01:25:31  5-MIN KBFI 010925Z 21006KT 10SM -RA FEW015 BKN031 OVC044 07/04 A2954 380 86 -400 190/06 RMK AO2 RAB06 P0000 T00670044
24234KBFI BFI20180301013013603/01/18 01:30:31  5-MIN KBFI 010930Z 22008KT 10SM -RA FEW015 SCT029 OVC039 06/04 A2954 380 89 -500 200/08 RMK AO2 RAB06 P0000 T00610044
24234KBFI BFI20180301013513603/01/18 01:35:31  5-MIN KBFI 010935Z 22008KT 10SM -RA FEW015 SCT029 OVC039 06/04 A2954 380 86 -500 210/08 RMK AO2 RAB06 P0000 T00610039
24234KBFI BFI20180301014012903/01/18 01:40:31  5-MIN KBFI 010940Z 21008KT 10SM -RA FEW015 OVC036 06/04 A2955 370 86 -500 190/08 RMK AO2 RAB06 P0001 T00610039
24234KBFI BFI20180301014512203/01/18 01:45:31  5-MIN KBFI 010945Z 21008KT 10SM -RA OVC036 06/04 A2955 370 86 -500 190/08 RMK AO2 RAB06 P0001 T00610039
24234KBFI BFI20180301015012903/01/18 01:50:31  5-MIN KBFI 010950Z 20007KT 10SM -RA OVC036 06/04 A2955 370 86 -500 190/07 RMK AO2 RAB06 SLP004 P0002 T00610039
24234KBFI BFI20180301015511603/01/18 01:55:31  5-MIN KBFI 010955Z 22008KT 10SM -RA OVC034 06/03 A2955 370 82 -500 210/08 RMK AO2 P0000 T00610033
24234KBFI BFI20180301020011603/01/18 02:00:31  5-MIN KBFI 011000Z 22007KT 10SM -RA OVC034 06/03 A2955 370 85 -600 200/07 RMK AO2 P0000 T00560033
24234KBFI BFI20180301020512303/01/18 02:05:31  5-MIN KBFI 011005Z 20006KT 10SM -RA BKN036 OVC070 06/03 A2955 370 85 -600 180/06 RMK AO2 P0000 T00560033
24234KBFI BFI20180301021013003/01/18 02:10:31  5-MIN KBFI 011010Z 22008KT 10SM -RA BKN038 BKN070 OVC085 06/03 A2955 370 82 -600 200/08 RMK AO2 P0000 T00560028
24234KBFI BFI20180301021513203/01/18 02:15:31  5-MIN KBFI 011015Z VRB06KT 10SM BKN038 BKN070 BKN080 06/03 A2955 370 82 -600 VRB/06 RMK AO2 RAE15 P0000 T00560028
24234KBFI BFI20180301022013203/01/18 02:20:31  5-MIN KBFI 011020Z 21005KT 10SM SCT040 BKN070 BKN080 05/02 A2955 370 82 -700 190/05 RMK AO2 RAE15 P0000 T00500022
24234KBFI BFI20180301022513203/01/18 02:25:31  5-MIN KBFI 011025Z 21008KT 10SM FEW040 SCT070 BKN080 05/02 A2955 370 82 -700 190/08 RMK AO2 RAE15 P0000 T00500022
24234KBFI BFI20180301023013203/01/18 02:30:31  5-MIN KBFI 011030Z 22006KT 10SM FEW048 FEW070 SCT080 05/02 A2954 370 82 -700 200/06 RMK AO2 RAE15 P0000 T00500022
24234KBFI BFI20180301023511803/01/18 02:35:31  5-MIN KBFI 011035Z 20007KT 10SM FEW080 05/02 A2955 370 82 -700 180/07 RMK AO2 RAE15 P0000 T00500022
24234KBFI BFI20180301024011503/01/18 02:40:31  5-MIN KBFI 011040Z 20008KT 10SM CLR 06/02 A2955 370 79 -600 180/08 RMK AO2 RAE15 P0000 T00560022
24234KBFI BFI20180301024513403/01/18 02:45:31  5-MIN KBFI 011045Z 20008KT 170V230 10SM FEW080 05/02 A2955 370 82 -700 180/08 150V210 RMK AO2 RAE15 P0000 T00500022
24234KBFI BFI20180301025012503/01/18 02:50:31  5-MIN KBFI 011050Z 21005KT 10SM FEW075 05/02 A2955 360 82 -700 190/05 RMK AO2 RAE15 SLP007 P0000 T00500022
24234KBFI BFI20180301025510603/01/18 02:55:31  5-MIN KBFI 011055Z 20007KT 10SM SCT075 05/02 A2955 360 82 -700 190/07 RMK AO2 T00500022
24234KBFI BFI20180301030010603/01/18 03:00:31  5-MIN KBFI 011100Z 19004KT 10SM BKN080 05/03 A2956 360 85 -700 170/04 RMK AO2 T00500028
24234KBFI BFI20180301030510603/01/18 03:05:31  5-MIN KBFI 011105Z 17006KT 10SM BKN075 05/03 A2956 360 85 -700 160/06 RMK AO2 T00500028
24234KBFI BFI20180301031010603/01/18 03:10:31  5-MIN KBFI 011110Z 17006KT 10SM BKN075 05/03 A2956 360 85 -700 150/06 RMK AO2 T00500028
24234KBFI BFI20180301031511103/01/18 03:15:31  5-MIN KBFI 011115Z AUTO 15005KT 10SM OVC075 05/03 A2957 350 85 -700 130/05 RMK AO2 T00500028
24234KBFI BFI20180301032010603/01/18 03:20:31  5-MIN KBFI 011120Z 15006KT 10SM OVC075 05/03 A2957 350 85 -700 140/06 RMK AO2 T00500028
24234KBFI BFI20180301032511303/01/18 03:25:31  5-MIN KBFI 011125Z 16007KT 10SM FEW019 OVC075 05/03 A2957 350 85 -700 140/07 RMK AO2 T00500028
24234KBFI BFI20180301033011303/01/18 03:30:31  5-MIN KBFI 011130Z 16007KT 10SM SCT019 OVC075 05/03 A2957 350 85 -700 140/07 RMK AO2 T00500028
