24233KSEA SEA20190401000010004/01/19 00:00:31  5-MIN KSEA 010800Z 36007KT 10SM CLR 11/04 A3010 270 61 0 340/07 RMK AO2 T01110039
24233KSEA SEA20190401000510304/01/19 00:05:31  5-MIN KSEA 010805Z 01007KT 10SM CLR 11/04 A3010 270 66 -100 350/07 RMK AO2 T01060044
24233KSEA SEA20190401001010304/01/19 00:10:31  5-MIN KSEA 010810Z 01007KT 10SM CLR 11/04 A3010 270 63 -100 360/07 RMK AO2 T01060039
24233KSEA SEA20190401001510004/01/19 00:15:31  5-MIN KSEA 010815Z 02006KT 10SM CLR 11/04 A3010 270 61 0 010/06 RMK AO2 T01110039
24233KSEA SEA20190401002010004/01/19 00:20:31  5-MIN KSEA 010820Z 01007KT 10SM CLR 11/04 A3010 270 63 0 360/07 RMK AO2 T01110044
24233KSEA SEA20190401002510004/01/19 00:25:31  5-MIN KSEA 010825Z 01009KT 10SM CLR 11/04 A3010 270 63 0 350/09 RMK AO2 T01110044
24233KSEA SEA20190401003010004/01/19 00:30:31  5-MIN KSEA 010830Z 36009KT 10SM CLR 11/04 A3009 280 63 0 350/09 RMK AO2 T01110044
24233KSEA SEA20190401003510304/01/19 00:35:31  5-MIN KSEA 010835Z 36009KT 10SM CLR 11/04 A3009 280 66 -100 340/09 RMK AO2 T01060044
24233KSEA SEA20190401004010304/01/19 00:40:31  5-MIN KSEA 010840Z 36009KT 10SM CLR 11/04 A3009 280 66 -100 340/09 RMK AO2 T01060044
24233KSEA SEA20190401004510304/01/19 00:45:31  5-MIN KSEA 010845Z 36009KT 10SM CLR 11/04 A3009 280 66 -100 340/09 RMK AO2 T01060044
24233KSEA SEA20190401005011904/01/19 00:50:31  5-MIN KSEA 010850Z 36009KT 10SM BKN240 11/04 A3008 280 66 -100 340/09 RMK AO2 SLP194 T01060044 50000
24233KSEA SEA20190401005510304/01/19 00:55:31  5-MIN KSEA 010855Z 36007KT 10SM CLR 11/05 A3009 280 68 -100 350/07 RMK AO2 T01060050
24233KSEA SEA20190401010010304/01/19 01:00:31  5-MIN KSEA 010900Z 01006KT 10SM CLR 10/04 A3009 280 68 -200 350/06 RMK AO2 T01000044
24233KSEA SEA20190401010510304/01/19 01:05:31  5-MIN KSEA 010905Z 36006KT 10SM CLR 10/04 A3009 280 68 -200 350/06 RMK AO2 T01000044
24233KSEA SEA20190401011010304/01/19 01:10:31  5-MIN KSEA 010910Z 36006KT 10SM CLR 09/04 A3009 280 71 -200 350/06 RMK AO2 T00940044
24233KSEA SEA20190401011510304/01/19 01:15:31  5-MIN KSEA 010915Z 01006KT 10SM CLR 09/04 A3008 280 71 -200 350/06 RMK AO2 T00940044
24233KSEA SEA20190401012010304/01/19 01:20:31  5-MIN KSEA 010920Z 02005KT 10SM CLR 09/04 A3009 280 71 -200 360/05 RMK AO2 T00940044
24233KSEA SEA20190401012510304/01/19 01:25:31  5-MIN KSEA 010925Z 01005KT 10SM CLR 09/04 A3008 280 71 -200 350/05 RMK AO2 T00940044
24233KSEA SEA20190401013010304/01/19 01:30:31  5-MIN KSEA 010930Z 36005KT 10SM CLR 09/04 A3008 280 71 -200 340/05 RMK AO2 T00940044
24233KSEA SEA20190401013510304/01/19 01:35:31  5-MIN KSEA 010935Z 36005KT 10SM CLR 09/04 A3008 280 71 -300 340/05 RMK AO2 T00890039
24233KSEA SEA20190401014010304/01/19 01:40:31  5-MIN KSEA 010940Z 36003KT 10SM CLR 09/04 A3008 280 71 -200 340/03 RMK AO2 T00940044
24233KSEA SEA20190401014510304/01/19 01:45:31  5-MIN KSEA 010945Z 01003KT 10SM CLR 09/04 A3008 280 71 -200 360/03 RMK AO2 T00940044
24233KSEA SEA20190401015011004/01/19 01:50:31  5-MIN KSEA 010950Z 02003KT 10SM CLR 10/04 A3008 280 68 -200 360/03 RMK AO2 SLP193 T01000044
24233KSEA SEA20190401015510304/01/19 01:55:31  5-MIN KSEA 010955Z 00000KT 10SM CLR 09/04 A3008 280 68 -200 000/00 RMK AO2 T00940039
24233KSEA SEA20190401020010304/01/19 02:00:31  5-MIN KSEA 011000Z 00000KT 10SM CLR 10/04 A3008 280 68 -200 000/00 RMK AO2 T01000044
24233KSEA SEA20190401020510304/01/19 02:05:31  5-MIN KSEA 011005Z 08003KT 10SM CLR 10/04 A3008 280 68 -200 060/03 RMK AO2 T01000044
24233KSEA SEA20190401021010304/01/19 02:10:31  5-MIN KSEA 011010Z 06003KT 10SM CLR 09/04 A3008 280 71 -200 040/03 RMK AO2 T00940044
24233KSEA SEA20190401021510304/01/19 02:15:31  5-MIN KSEA 011015Z 00000KT 10SM CLR 09/04 A3008 290 71 -200 000/00 RMK AO2 T00940044
24233KSEA SEA20190401022010304/01/19 02:20:31  5-MIN KSEA 011020Z 04003KT 10SM CLR 09/04 A3008 290 71 -200 030/03 RMK AO2 T00940044
24233KSEA SEA20190401022510304/01/19 02:25:31  5-MIN KSEA 011025Z 04003KT 10SM CLR 09/04 A3008 290 71 -200 020/03 RMK AO2 T00940044
24233KSEA SEA20190401023010304/01/19 02:30:31  5-MIN KSEA 011030Z 00000KT 10SM CLR 09/04 A3008 290 71 -200 000/00 RMK AO2 T00940044
24233KSEA SEA20190401023510304/01/19 02:35:31  5-MIN KSEA 011035Z 02004KT 10SM CLR 09/04 A3008 290 71 -200 360/04 RMK AO2 T00940044
24233KSEA SEA20190401024010304/01/19 02:40:31  5-MIN KSEA 011040Z 01005KT 10SM CLR 09/04 A3008 290 73 -300 360/05 RMK AO2 T00890044
24233KSEA SEA20190401024510304/01/19 02:45:31  5-MIN KSEA 011045Z 01005KT 10SM CLR 08/04 A3008 290 76 -400 350/05 RMK AO2 T00830044
24233KSEA SEA20190401025011004/01/19 02:50:31  5-MIN KSEA 011050Z 01005KT 10SM CLR 08/04 A3008 290 76 -400 350/05 RMK AO2 SLP192 T00830044
