24233KSEA SEA20190901000011209/01/19 00:00:31  5-MIN KSEA 010800Z 17005KT 10SM BKN032 OVC042 18/14 A2998 380 75 900 160/05 RMK AO2 T01830139
24233KSEA SEA20190901000510609/01/19 00:05:31  5-MIN KSEA 010805Z 17005KT 10SM OVC032 19/14 A2998 380 72 1000 150/05 RMK AO2 T01890139
24233KSEA SEA20190901001010609/01/19 00:10:31  5-MIN KSEA 010810Z 17004KT 10SM OVC032 19/14 A2998 380 72 1000 150/04 RMK AO2 T01890139
24233KSEA SEA20190901001510609/01/19 00:15:31  5-MIN KSEA 010815Z 17004KT 10SM OVC032 19/14 A2998 380 72 1000 150/04 RMK AO2 T01890139
24233KSEA SEA20190901002010509/01/19 00:20:31  5-MIN KSEA 010820Z 18005KT 10SM OVC032 18/14 A2998 380 75 900 160/05 RMK AO2 T01830139
24233KSEA SEA20190901002510509/01/19 00:25:31  5-MIN KSEA 010825Z 18004KT 10SM OVC034 18/14 A2998 380 75 900 160/04 RMK AO2 T01830139
24233KSEA SEA20190901003010509/01/19 00:30:31  5-MIN KSEA 010830Z 20004KT 10SM OVC034 18/14 A2998 380 75 900 180/04 RMK AO2 T01830139
24233KSEA SEA20190901003510609/01/19 00:35:31  5-MIN KSEA 010835Z 20003KT 10SM OVC034 19/14 A2998 380 72 1000 180/03 RMK AO2 T01890139
24233KSEA SEA20190901004010609/01/19 00:40:31  5-MIN KSEA 010840Z 21005KT 10SM OVC036 19/14 A2998 380 72 1000 190/05 RMK AO2 T01890139
24233KSEA SEA20190901004510609/01/19 00:45:31  5-MIN KSEA 010845Z 21005KT 10SM OVC038 19/14 A2998 380 72 1000 190/05 RMK AO2 T01890139
24233KSEA SEA20190901005012609/01/19 00:50:31  5-MIN KSEA 010850Z 21004KT 10SM BKN038 BKN060 19/14 A2998 380 72 1000 200/04 RMK AO2 SLP156 T01890139 51007
24233KSEA SEA20190901005512009/01/19 00:55:31  5-MIN KSEA 010855Z VRB05KT 10SM FEW033 BKN041 OVC060 19/14 A2998 380 72 1000 VRB/05 RMK AO2 T01890139
24233KSEA SEA20190901010012009/01/19 01:00:31  5-MIN KSEA 010900Z 24004KT 10SM FEW032 BKN049 OVC060 19/14 A2998 380 72 1000 220/04 RMK AO2 T01890139
24233KSEA SEA20190901010512009/01/19 01:05:31  5-MIN KSEA 010905Z 22004KT 10SM SCT041 BKN049 OVC060 19/14 A2998 380 72 1000 210/04 RMK AO2 T01890139
24233KSEA SEA20190901011012009/01/19 01:10:31  5-MIN KSEA 010910Z 22006KT 10SM FEW031 SCT041 OVC060 19/14 A2998 380 72 1000 210/06 RMK AO2 T01890139
24233KSEA SEA20190901011512009/01/19 01:15:31  5-MIN KSEA 010915Z 23004KT 10SM SCT031 BKN043 OVC060 19/14 A2998 380 72 1000 210/04 RMK AO2 T01890139
24233KSEA SEA20190901012011909/01/19 01:20:31  5-MIN KSEA 010920Z 22005KT 10SM BKN031 BKN043 OVC060 18/14 A2998 380 75 900 200/05 RMK AO2 T01830139
24233KSEA SEA20190901012512009/01/19 01:25:31  5-MIN KSEA 010925Z 24004KT 10SM BKN031 BKN047 OVC065 19/14 A2998 380 72 1000 220/04 RMK AO2 T01890139
24233KSEA SEA20190901013011209/01/19 01:30:31  5-MIN KSEA 010930Z 20004KT 10SM BKN031 OVC065 18/14 A2999 370 75 900 190/04 RMK AO2 T01830139
24233KSEA SEA20190901013510509/01/19 01:35:31  5-MIN KSEA 010935Z 21003KT 10SM OVC031 18/14 A2999 370 75 900 190/03 RMK AO2 T01830139
24233KSEA SEA20190901014010509/01/19 01:40:31  5-MIN KSEA 010940Z 20003KT 10SM OVC031 18/14 A2999 380 75 900 180/03 RMK AO2 T01830139
24233KSEA SEA20190901014510509/01/19 01:45:31  5-MIN KSEA 010945Z 19003KT 10SM OVC030 18/14 A2998 380 75 900 170/03 RMK AO2 T01830139
24233KSEA SEA20190901015011909/01/19 01:50:31  5-MIN KSEA 010950Z 19003KT 10SM SCT030 BKN060 18/14 A2998 380 75 900 180/03 RMK AO2 SLP157 T01830139
24233KSEA SEA20190901015510509/01/19 01:55:31  5-MIN KSEA 010955Z 18004KT 10SM SCT030 18/14 A2999 370 78 800 160/04 RMK AO2 T01780139
24233KSEA SEA20190901020010509/01/19 02:00:31  5-MIN KSEA 011000Z 18005KT 10SM SCT030 17/14 A2999 370 80 800 160/05 RMK AO2 T01720139
24233KSEA SEA20190901020510509/01/19 02:05:31  5-MIN KSEA 011005Z 18004KT 10SM FEW030 17/14 A2999 370 80 800 160/04 RMK AO2 T01720139
24233KSEA SEA20190901021010509/01/19 02:10:31  5-MIN KSEA 011010Z 18004KT 10SM FEW030 17/14 A2999 370 80 800 160/04 RMK AO2 T01720139
24233KSEA SEA20190901021510509/01/19 02:15:31  5-MIN KSEA 011015Z 18004KT 10SM FEW030 17/14 A2999 370 80 800 160/04 RMK AO2 T01720139
24233KSEA SEA20190901022010509/01/19 02:20:31  5-MIN KSEA 011020Z 19004KT 10SM SCT030 17/14 A2999 370 80 800 170/04 RMK AO2 T01720139
24233KSEA SEA20190901022510509/01/19 02:25:31  5-MIN KSEA 011025Z 20004KT 10SM BKN029 18/14 A2999 370 81 800 180/04 RMK AO2 T01780144
24233KSEA SEA20190901023010509/01/19 02:30:31  5-MIN KSEA 011030Z 19004KT 10SM BKN029 18/14 A2999 370 81 800 180/04 RMK AO2 T01780144
24233KSEA SEA20190901023510509/01/19 02:35:31  5-MIN KSEA 011035Z 20004KT 10SM BKN029 18/14 A2999 370 81 800 180/04 RMK AO2 T01780144
24233KSEA SEA20190901024010509/01/19 02:40:31  5-MIN KSEA 011040Z 21003KT 10SM BKN029 18/14 A2999 370 81 800 190/03 RMK AO2 T01780144
24233KSEA SEA20190901024510509/01/19 02:45:31  5-MIN KSEA 011045Z 21003KT 10SM BKN029 18/14 A2999 370 81 800 190/03 RMK AO2 T01780144
24233KSEA SEA20190901025011209/01/19 02:50:31  5-MIN KSEA 011050Z 21004KT 10SM BKN029 18/14 A2999 370 81 800 200/04 RMK AO2 SLP160 T01780144
24233KSEA SEA20190901025510509/01/19 02:55:31  5-MIN KSEA 011055Z 21004KT 10SM BKN029 18/14 A2999 370 81 800 190/04 RMK AO2 T01780144
24233KSEA SEA20190901030010509/01/19 03:00:31  5-MIN KSEA 011100Z 20004KT 10SM BKN029 18/14 A2999 370 81 800 180/04 RMK AO2 T01780144
24233KSEA SEA20190901030510509/01/19 03:05:31  5-MIN KSEA 011105Z 18004KT 10SM BKN029 18/14 A2999 370 81 800 170/04 RMK AO2 T01780144
24233KSEA SEA20190901031010509/01/19 03:10:31  5-MIN KSEA 011110Z 17005KT 10SM BKN029 18/14 A2999 370 81 800 150/05 RMK AO2 T01780144
24233KSEA SEA20190901031510509/01/19 03:15:31  5-MIN KSEA 011115Z 18003KT 10SM BKN029 18/14 A3000 370 81 800 160/03 RMK AO2 T01780144
24233KSEA SEA20190901032010509/01/19 03:20:31  5-MIN KSEA 011120Z 19004KT 10SM BKN029 18/14 A3000 370 81 800 170/04 RMK AO2 T01780144
24233KSEA SEA20190901032510509/01/19 03:25:31  5-MIN KSEA 011125Z 15004KT 10SM BKN029 18/14 A3000 360 81 800 140/04 RMK AO2 T01780144
24233KSEA SEA20190902173010509/02/19 17:30:31  5-MIN KSEA 030130Z 34010KT 10SM CLR 24/12 A3002 340 46 1600 330/10 RMK AO2 T02440122 $
24233KSEA SEA20190902173510509/02/19 17:35:31  5-MIN KSEA 030135Z 35012KT 10SM CLR 24/12 A3002 340 46 1600 330/12 RMK AO2 T02440122 $
24233KSEA SEA20190902174010509/02/19 17:40:31  5-MIN KSEA 030140Z 35011KT 10SM CLR 24/12 A3002 340 44 1600 340/11 RMK AO2 T02440117 $
24233KSEA SEA20190902174510509/02/19 17:45:31  5-MIN KSEA 030145Z 35010KT 10SM CLR 24/12 A3002 340 46 1500 340/10 RMK AO2 T02390117 $
24233KSEA SEA20190902175011509/02/19 17:50:31  5-MIN KSEA 030150Z 35009KT 10SM FEW040 24/12 A3002 340 46 1500 330/09 RMK AO2 SLP170 T02390117 $
24233KSEA SEA20190902175510509/02/19 17:55:31  5-MIN KSEA 030155Z 35008KT 10SM CLR 24/12 A3002 340 47 1500 330/08 RMK AO2 T02390122 $
24233KSEA SEA20190902180010509/02/19 18:00:31  5-MIN KSEA 030200Z 34009KT 10SM CLR 24/12 A3002 340 47 1500 330/09 RMK AO2 T02390122 $
24233KSEA SEA20190902180510509/02/19 18:05:31  5-MIN KSEA 030205Z 36009KT 10SM CLR 23/12 A3002 340 49 1400 340/09 RMK AO2 T02330122 $
24233KSEA SEA20190902181010509/02/19 18:10:31  5-MIN KSEA 030210Z 36008KT 10SM CLR 23/12 A3002 340 49 1400 340/08 RMK AO2 T02330122 $
24233KSEA SEA20190902181510509/02/19 18:15:31  5-MIN KSEA 030215Z 35006KT 10SM CLR 23/12 A3002 340 49 1400 330/06 RMK AO2 T02330122 $
24233KSEA SEA20190902182010509/02/19 18:20:31  5-MIN KSEA 030220Z 35007KT 10SM CLR 23/12 A3002 340 49 1400 330/07 RMK AO2 T02330122 $
24233KSEA SEA20190902182510509/02/19 18:25:31  5-MIN KSEA 030225Z 34007KT 10SM CLR 23/12 A3002 340 51 1400 330/07 RMK AO2 T02280122 $
24233KSEA SEA20190902183010509/02/19 18:30:31  5-MIN KSEA 030230Z 35006KT 10SM CLR 23/12 A3002 340 51 1400 330/06 RMK AO2 T02280122 $
24233KSEA SEA20190902183510509/02/19 18:35:31  5-MIN KSEA 030235Z 35006KT 10SM CLR 23/13 A3002 340 53 1400 330/06 RMK AO2 T02280128 $
24233KSEA SEA20190902184010509/02/19 18:40:31  5-MIN KSEA 030240Z 35006KT 10SM CLR 22/13 A3002 340 54 1300 330/06 RMK AO2 T02220128 $
24233KSEA SEA20190902184510509/02/19 18:45:31  5-MIN KSEA 030245Z 35007KT 10SM CLR 22/13 A3002 340 54 1300 340/07 RMK AO2 T02220128 $
24233KSEA SEA20190902185012109/02/19 18:50:31  5-MIN KSEA 030250Z 35007KT 10SM FEW040 22/13 A3002 340 54 1300 340/07 RMK AO2 SLP170 T02220128 56015 $
24233KSEA SEA20190902185510509/02/19 18:55:31  5-MIN KSEA 030255Z 35006KT 10SM CLR 22/13 A3002 350 56 1200 330/06 RMK AO2 T02170128 $
24233KSEA SEA20190902190010509/02/19 19:00:31  5-MIN KSEA 030300Z 35006KT 10SM CLR 22/13 A3002 350 56 1200 330/06 RMK AO2 T02170128 $
24233KSEA SEA20190902190510509/02/19 19:05:31  5-MIN KSEA 030305Z 35006KT 10SM CLR 22/13 A3002 340 56 1200 340/06 RMK AO2 T02170128 $
24233KSEA SEA20190902191010509/02/19 19:10:31  5-MIN KSEA 030310Z 36007KT 10SM CLR 22/13 A3002 340 56 1200 340/07 RMK AO2 T02170128 $
24233KSEA SEA20190902191510509/02/19 19:15:31  5-MIN KSEA 030315Z 35006KT 10SM CLR 22/13 A3002 350 58 1200 330/06 RMK AO2 T02170133 $
24233KSEA SEA20190902192010509/02/19 19:20:31  5-MIN KSEA 030320Z 35007KT 10SM CLR 22/13 A3002 350 58 1200 340/07 RMK AO2 T02170133 $
24233KSEA SEA20190902192510509/02/19 19:25:31  5-MIN KSEA 030325Z 36007KT 10SM CLR 22/13 A3002 340 58 1200 340/07 RMK AO2 T02170133 $
24233KSEA SEA20190902193010509/02/19 19:30:31  5-MIN KSEA 030330Z 35007KT 10SM CLR 21/13 A3002 340 61 1200 340/07 RMK AO2 T02110133 $
24233KSEA SEA20190902193510509/02/19 19:35:31  5-MIN KSEA 030335Z 35007KT 10SM CLR 21/13 A3002 340 61 1200 330/07 RMK AO2 T02110133 $
24233KSEA SEA20190902194010509/02/19 19:40:31  5-MIN KSEA 030340Z 36006KT 10SM CLR 21/13 A3002 340 63 1100 340/06 RMK AO2 T02060133 $
24233KSEA SEA20190902194510509/02/19 19:45:31  5-MIN KSEA 030345Z 36005KT 10SM CLR 21/13 A3002 340 63 1100 340/05 RMK AO2 T02060133 $
24233KSEA SEA20190902195011209/02/19 19:50:31  5-MIN KSEA 030350Z 36005KT 10SM CLR 21/13 A3002 340 63 1100 340/05 RMK AO2 SLP169 T02060133 $
24233KSEA SEA20190902195510509/02/19 19:55:31  5-MIN KSEA 030355Z 36005KT 10SM CLR 20/13 A3002 340 65 1000 340/05 RMK AO2 T02000133 $
24233KSEA SEA20190902200010509/02/19 20:00:31  5-MIN KSEA 030400Z 35006KT 10SM CLR 20/13 A3002 350 65 1100 340/06 RMK AO2 T02000133 $
24233KSEA SEA20190902200510509/02/19 20:05:31  5-MIN KSEA 030405Z 35005KT 10SM CLR 19/13 A3002 340 67 1000 340/05 RMK AO2 T01940133 $
24233KSEA SEA20190902201010509/02/19 20:10:31  5-MIN KSEA 030410Z 35005KT 10SM CLR 19/13 A3002 340 67 1000 330/05 RMK AO2 T01940133 $
24233KSEA SEA20190902201510509/02/19 20:15:31  5-MIN KSEA 030415Z 33005KT 10SM CLR 20/13 A3002 340 65 1000 320/05 RMK AO2 T02000133 $
24233KSEA SEA20190902202010509/02/19 20:20:31  5-MIN KSEA 030420Z 33004KT 10SM CLR 20/13 A3002 340 65 1000 310/04 RMK AO2 T02000133 $
24233KSEA SEA20190902202510509/02/19 20:25:31  5-MIN KSEA 030425Z 34004KT 10SM CLR 20/13 A3002 340 65 1000 320/04 RMK AO2 T02000133 $
24233KSEA SEA20190902203010509/02/19 20:30:31  5-MIN KSEA 030430Z 34005KT 10SM CLR 20/13 A3002 340 65 1000 320/05 RMK AO2 T02000133 $
24233KSEA SEA20190902203510509/02/19 20:35:31  5-MIN KSEA 030435Z 34006KT 10SM CLR 20/13 A3002 340 65 1000 330/06 RMK AO2 T02000133 $
24233KSEA SEA20190902204010509/02/19 20:40:31  5-MIN KSEA 030440Z 34004KT 10SM CLR 19/13 A3002 340 67 1000 320/04 RMK AO2 T01940133 $
24233KSEA SEA20190902204510509/02/19 20:45:31  5-MIN KSEA 030445Z 32003KT 10SM CLR 19/13 A3002 340 67 1000 310/03 RMK AO2 T01940133 $
24233KSEA SEA20190902205011209/02/19 20:50:31  5-MIN KSEA 030450Z 31003KT 10SM CLR 20/13 A3002 340 65 1000 300/03 RMK AO2 SLP171 T02000133 $
24233KSEA SEA20190902205510509/02/19 20:55:31  5-MIN KSEA 030455Z 31003KT 10SM CLR 19/13 A3002 340 67 1000 300/03 RMK AO2 T01940133 $
24233KSEA SEA20190902210010509/02/19 21:00:31  5-MIN KSEA 030500Z 32003KT 10SM CLR 19/14 A3002 340 70 1000 310/03 RMK AO2 T01940139 $
24233KSEA SEA20190902210510509/02/19 21:05:31  5-MIN KSEA 030505Z 30003KT 10SM CLR 19/13 A3002 340 67 1000 290/03 RMK AO2 T01940133 $
24233KSEA SEA20190902211010509/02/19 21:10:31  5-MIN KSEA 030510Z 33003KT 10SM CLR 19/14 A3002 340 70 1000 310/03 RMK AO2 T01940139 $
24233KSEA SEA20190902211510509/02/19 21:15:31  5-MIN KSEA 030515Z 32004KT 10SM CLR 19/14 A3002 340 70 1000 310/04 RMK AO2 T01940139 $
