24233KSEA SEA20190201000011202/01/19 00:00:31  5-MIN KSEA 010800Z 18007KT 10SM BKN045 OVC075 09/04 A2969 650 68 200 160/07 RMK AO2 T00940039
24233KSEA SEA20190201000511202/01/19 00:05:31  5-MIN KSEA 010805Z 17007KT 10SM BKN047 OVC075 09/04 A2969 650 68 200 160/07 RMK AO2 T00940039
24233KSEA SEA20190201001010502/01/19 00:10:31  5-MIN KSEA 010810Z 17007KT 10SM OVC047 09/04 A2969 650 73 100 150/07 RMK AO2 T00890044
24233KSEA SEA20190201001510502/01/19 00:15:31  5-MIN KSEA 010815Z 18007KT 10SM OVC049 09/04 A2969 650 73 100 160/07 RMK AO2 T00890044
24233KSEA SEA20190201002010502/01/19 00:20:31  5-MIN KSEA 010820Z 17007KT 10SM OVC049 09/04 A2968 650 71 100 160/07 RMK AO2 T00890039
24233KSEA SEA20190201002510502/01/19 00:25:31  5-MIN KSEA 010825Z 18007KT 10SM OVC049 09/04 A2968 660 71 100 160/07 RMK AO2 T00890039
24233KSEA SEA20190201003010502/01/19 00:30:31  5-MIN KSEA 010830Z 17007KT 10SM OVC049 09/04 A2968 660 68 200 160/07 RMK AO2 T00940039
24233KSEA SEA20190201003511202/01/19 00:35:31  5-MIN KSEA 010835Z 17006KT 10SM BKN049 OVC060 09/04 A2968 660 71 100 150/06 RMK AO2 T00890039
24233KSEA SEA20190201004011202/01/19 00:40:31  5-MIN KSEA 010840Z 16008KT 10SM BKN049 BKN060 09/04 A2967 660 71 100 140/08 RMK AO2 T00890039
24233KSEA SEA20190201004510502/01/19 00:45:31  5-MIN KSEA 010845Z 16008KT 10SM BKN055 09/04 A2967 670 71 100 140/08 RMK AO2 T00890039
24233KSEA SEA20190201005012402/01/19 00:50:31  5-MIN KSEA 010850Z 16008KT 10SM BKN050 09/04 A2967 670 68 200 150/08 RMK AO2 SLP054 60000 T00940039 56016
24233KSEA SEA20190201005510502/01/19 00:55:31  5-MIN KSEA 010855Z 16007KT 10SM BKN055 09/04 A2967 670 71 100 140/07 RMK AO2 T00890039
24233KSEA SEA20190201010010502/01/19 01:00:31  5-MIN KSEA 010900Z 16007KT 10SM BKN050 09/04 A2967 670 71 100 150/07 RMK AO2 T00890039
24233KSEA SEA20190201010510502/01/19 01:05:31  5-MIN KSEA 010905Z 17006KT 10SM BKN050 09/04 A2967 670 71 100 150/06 RMK AO2 T00890039
24233KSEA SEA20190201011010502/01/19 01:10:31  5-MIN KSEA 010910Z 17006KT 10SM BKN050 09/04 A2967 670 71 100 150/06 RMK AO2 T00890039
24233KSEA SEA20190201011510502/01/19 01:15:31  5-MIN KSEA 010915Z 18006KT 10SM BKN050 09/04 A2966 670 71 100 170/06 RMK AO2 T00890039
24233KSEA SEA20190201012010502/01/19 01:20:31  5-MIN KSEA 010920Z 17006KT 10SM BKN050 09/04 A2967 670 71 100 160/06 RMK AO2 T00890039
24233KSEA SEA20190201012510502/01/19 01:25:31  5-MIN KSEA 010925Z 18006KT 10SM BKN050 09/04 A2967 670 71 100 160/06 RMK AO2 T00890039
24233KSEA SEA20190201013010502/01/19 01:30:31  5-MIN KSEA 010930Z 18006KT 10SM BKN049 09/04 A2966 670 71 100 170/06 RMK AO2 T00890039
24233KSEA SEA20190201013510502/01/19 01:35:31  5-MIN KSEA 010935Z 19005KT 10SM SCT049 09/03 A2967 670 68 100 180/05 RMK AO2 T00890033
24233KSEA SEA20190201014011202/01/19 01:40:31  5-MIN KSEA 010940Z 19005KT 10SM SCT050 BKN120 08/04 A2966 670 73 100 170/05 RMK AO2 T00830039
24233KSEA SEA20190201014511202/01/19 01:45:31  5-MIN KSEA 010945Z 18005KT 10SM SCT050 BKN120 09/03 A2966 680 68 100 160/05 RMK AO2 T00890033
24233KSEA SEA20190201015011902/01/19 01:50:31  5-MIN KSEA 010950Z 19005KT 10SM SCT050 BKN120 09/03 A2966 680 68 100 170/05 RMK AO2 SLP050 T00890033
24233KSEA SEA20190201015510502/01/19 01:55:31  5-MIN KSEA 010955Z 18004KT 10SM BKN110 09/03 A2966 680 68 100 160/04 RMK AO2 T00890033
24233KSEA SEA20190201020010502/01/19 02:00:31  5-MIN KSEA 011000Z 17004KT 10SM BKN110 09/03 A2966 680 68 100 150/04 RMK AO2 T00890033
24233KSEA SEA20190201020510502/01/19 02:05:31  5-MIN KSEA 011005Z 17004KT 10SM BKN120 08/03 A2966 680 70 100 150/04 RMK AO2 T00830033
24233KSEA SEA20190201021010502/01/19 02:10:31  5-MIN KSEA 011010Z 16004KT 10SM BKN110 08/03 A2966 680 70 100 140/04 RMK AO2 T00830033
24233KSEA SEA20190201021510502/01/19 02:15:31  5-MIN KSEA 011015Z 16005KT 10SM BKN110 08/04 A2966 680 73 100 140/05 RMK AO2 T00830039
24233KSEA SEA20190201022010502/01/19 02:20:31  5-MIN KSEA 011020Z 16005KT 10SM BKN110 08/04 A2966 680 73 100 150/05 RMK AO2 T00830039
24233KSEA SEA20190201022510502/01/19 02:25:31  5-MIN KSEA 011025Z 18005KT 10SM BKN110 08/04 A2966 680 73 100 160/05 RMK AO2 T00830039
24233KSEA SEA20190201023011202/01/19 02:30:31  5-MIN KSEA 011030Z 18005KT 10SM BKN100 BKN120 08/03 A2966 680 70 100 160/05 RMK AO2 T00830033
24233KSEA SEA20190201023510502/01/19 02:35:31  5-MIN KSEA 011035Z 18005KT 10SM OVC100 08/03 A2966 680 70 100 160/05 RMK AO2 T00830033
24233KSEA SEA20190201024010502/01/19 02:40:31  5-MIN KSEA 011040Z 20005KT 10SM OVC100 08/03 A2966 680 70 100 180/05 RMK AO2 T00830033
24233KSEA SEA20190201024510502/01/19 02:45:31  5-MIN KSEA 011045Z 21005KT 10SM OVC100 08/04 A2966 670 73 100 190/05 RMK AO2 T00830039
24233KSEA SEA20190201025011202/01/19 02:50:31  5-MIN KSEA 011050Z 20005KT 10SM OVC095 08/04 A2966 680 73 100 180/05 RMK AO2 SLP051 T00830039
24233KSEA SEA20190201025510502/01/19 02:55:31  5-MIN KSEA 011055Z 20005KT 10SM OVC090 08/03 A2966 670 70 100 180/05 RMK AO2 T00830033
